source,destination,score,evidence
hsa-miR-4425,castration-resistant prostate cancer,0.8321882486343384,Unconfirmed
hsa-miR-3960,castration-resistant prostate cancer,0.8321882486343384,Unconfirmed
hsa-miR-452-5p,castration-resistant prostate cancer,0.8321882486343384,Unconfirmed
hsa-miR-182-5p,castration-resistant prostate cancer,0.8321882486343384,Unconfirmed
hsa-miR-548i-1,castration-resistant prostate cancer,0.8321882486343384,Unconfirmed
hsa-miR-4525,castration-resistant prostate cancer,0.8321882486343384,Unconfirmed
hsa-miR-450a-1-3p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-1471,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-6772-5p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-6818-3p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-7157-5p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-4487,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-92a-1,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-29a-2,synovial sarcoma,0.8321865797042847,miR2Disease
hsa-miR-539,synovial sarcoma,0.8321865797042847,miR2Disease
hsa-miR-138-2*,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-1295,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-6785-5p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-291-3p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-223*,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-30a-5p,synovial sarcoma,0.8321865797042847,miR2Disease
hsa-miR-526b-3p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-766-3p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-30a-3p,synovial sarcoma,0.8321865797042847,miR2Disease
hsa-miR-4753-3p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-16-1-3p,synovial sarcoma,0.8321865797042847,Unconfirmed
hsa-miR-6809-5p,sarcoma,0.832175076007843,Unconfirmed
hsa-miR-4295,"Luminal B,triple negative",0.8321697115898132,Unconfirmed
hsa-miR-4527,synovial sarcoma,0.8321435451507568,Unconfirmed
hsa-miR-6894-5p,synovial sarcoma,0.8321435451507568,Unconfirmed
hsa-miR-4677-3p,synovial sarcoma,0.8321435451507568,Unconfirmed
hsa-miR-6803-3p,synovial sarcoma,0.8321435451507568,Unconfirmed
hsa-miR-6808-5p,synovial sarcoma,0.8321435451507568,Unconfirmed
hsa-miR-6769a-3p,solid pseudopapillary neoplasm of pancreas,0.8321340680122375,Unconfirmed
hsa-miR-134,small intestinal neuroendocrine tumor,0.8321171402931213,miR2Disease
hsa-miR-520h,brain cancer,0.8321031332015991,Unconfirmed
hsa-miR-758-3p,synovial sarcoma,0.8320896029472351,Unconfirmed
hsa-miR-548ar-5p,synovial sarcoma,0.8320896029472351,Unconfirmed
hsa-miR-3145-5p,synovial sarcoma,0.8320881128311157,Unconfirmed
hsa-miR-6842-3p,synovial sarcoma,0.8320881128311157,Unconfirmed
hsa-miR-2277,synovial sarcoma,0.8320881128311157,Unconfirmed
hsa-miR-548j,synovial sarcoma,0.8320881128311157,Unconfirmed
hsa-miR-3162-5p,synovial sarcoma,0.8320881128311157,Unconfirmed
hsa-miR-6800-5p,synovial sarcoma,0.8320881128311157,Unconfirmed
hsa-miR-6821-3p,synovial sarcoma,0.8320881128311157,Unconfirmed
hsa-miR-218-5p,castration-resistant prostate cancer,0.8320795893669128,Unconfirmed
hsa-miR-487a,ovarian carcinoma,0.8320693373680115,Unconfirmed
hsa-miR-744*,ovarian carcinoma,0.8320693373680115,Unconfirmed
hsa-miR-5186,ovarian carcinoma,0.8320693373680115,Unconfirmed
hsa-miR-502,ovarian carcinoma,0.8320693373680115,Unconfirmed
hsa-miR-5580-5p,ovarian carcinoma,0.8320693373680115,Unconfirmed
hsa-miR-212-5p,ovarian carcinoma,0.8320693373680115,Unconfirmed
hsa-miR-1908,ovarian carcinoma,0.8320693373680115,Unconfirmed
hsa-miR-6082,papillary thyroid carcinoma,0.8320494890213013,Unconfirmed
hsa-miR-5681a,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-520d,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-500,synovial sarcoma,0.8320413827896118,miR2Disease
hsa-miR-106b*,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-29b-3p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-5011-5p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-888-3p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-132-5p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-7151-5p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-7108-3p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-5739,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-4735-3p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-5697,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-6828-3p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-941-1,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-2681-5p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-202,synovial sarcoma,0.8320413827896118,miR2Disease
hsa-miR-499b-3p,synovial sarcoma,0.8320413827896118,Unconfirmed
hsa-miR-95,large cell neuroendocrine cancer,0.8320299983024597,miR2Disease
hsa-miR-99a-3p,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-5692a,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-3185,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-548k,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-3908,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-6814-5p,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-592,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-33a,synovial sarcoma,0.8320289254188538,Unconfirmed
hsa-miR-873,"squamous cell breast carcinoma, acantholytic variant",0.8320274949073792,Unconfirmed
hsa-miR-3156-5p,"squamous cell breast carcinoma, acantholytic variant",0.8320274949073792,Unconfirmed
hsa-miR-124*,"squamous cell breast carcinoma, acantholytic variant",0.8320274949073792,Unconfirmed
hsa-miR-220c,"squamous cell breast carcinoma, acantholytic variant",0.8320266008377075,Unconfirmed
hsa-miR-663a,sarcoma,0.8320264220237732,Unconfirmed
hsa-miR-768-5p,breast cancer brain metastasis,0.8320263028144836,Unconfirmed
hsa-miR-3978,breast cancer brain metastasis,0.8320263028144836,Unconfirmed
hsa-miR-765,miR-675-y,0.8320062160491943,miR2Disease
hsa-miR-513-5p,miR-675-y,0.8320062160491943,Unconfirmed
hsa-miR-6816-5p,miR-675-y,0.8320062160491943,Unconfirmed
hsa-miR-613,primary central nervous system lymphomas,0.831985592842102,Unconfirmed
hsa-miR-017,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-8066,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4778-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4287,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-3132,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4692,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4437,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4309,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4763-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-6799-3p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-6512-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-376c-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-920,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-637,synovial sarcoma,0.8319680094718933,miR2Disease
hsa-miR-376b-3p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-3976,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4693-3p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-3677-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-548ad-3p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-3944-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-6165,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-3152,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-3942-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4799-3p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-27b-5p,synovial sarcoma,0.8319680094718933,Unconfirmed
hsa-miR-4764-3p,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-1285-5p,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-4714-3p,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-1468-5p,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-4688,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-548aq-3p,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-374b*,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-3664-5p,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-4676-5p,synovial sarcoma,0.8319665193557739,Unconfirmed
hsa-miR-519c-3p,solid pseudopapillary neoplasm of pancreas,0.831952691078186,Unconfirmed
hsa-miR-548ap-3p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-452-3p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-6771-3p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-19b-3p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-513c-5p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-3135a,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-185-5p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-8088,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-1910-3p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-4433-5p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-129-3p,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-333,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-2681,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-675,synovial sarcoma,0.8319365382194519,Unconfirmed
hsa-miR-362-3p,breast cancer brain metastasis,0.8319162130355835,Unconfirmed
hsa-miR-5192,breast cancer brain metastasis,0.8319162130355835,Unconfirmed
hsa-miR-20b-5p,breast cancer brain metastasis,0.8319162130355835,Unconfirmed
hsa-miR-206,large cell neuroendocrine cancer,0.8319115042686462,miR2Disease
hsa-miR-3156-5p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-892c-3p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-1273g-5p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-411-5p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-6813-5p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-1343-5p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-516-1,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-193b,synovial sarcoma,0.8319007754325867,miR2Disease
hsa-miR-194-5p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-5694,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-7112-5p,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-2861,synovial sarcoma,0.8319007754325867,Unconfirmed
hsa-miR-6863,"Luminal B,triple negative",0.8318936228752136,Unconfirmed
hsa-miR-498-3p,pancreatic cancer,0.831892728805542,Unconfirmed
hsa-miR-1201,breast cancer brain metastasis,0.8318904042243958,Unconfirmed
hsa-miR-874,breast cancer brain metastasis,0.8318904042243958,Unconfirmed
hsa-miR-4509,breast cancer brain metastasis,0.8318904042243958,Unconfirmed
hsa-miR-4321,breast cancer brain metastasis,0.8318904042243958,Unconfirmed
hsa-miR-1301-3p,castration-resistant prostate cancer,0.8318837285041809,Unconfirmed
hsa-miR-7843-3p,castration-resistant prostate cancer,0.8318837285041809,Unconfirmed
hsa-miR-124,castration-resistant prostate cancer,0.8318837285041809,miR2Disease
hsa-miR-2113,castration-resistant prostate cancer,0.8318837285041809,Unconfirmed
hsa-miR-133a-5p,castration-resistant prostate cancer,0.8318837285041809,Unconfirmed
hsa-miR-671-3p,castration-resistant prostate cancer,0.8318837285041809,Unconfirmed
hsa-miR-6794-3p,castration-resistant prostate cancer,0.8318837285041809,Unconfirmed
hsa-miR-4639-3p,sarcoma,0.8318793177604675,Unconfirmed
hsa-miR-222*,testicular cancer,0.831879198551178,Unconfirmed
hsa-miR-139-5p,testicular cancer,0.831879198551178,miR2Disease
hsa-miR-6732-5p,diffuse large B-cell lymphoma,0.8318760395050049,Unconfirmed
hsa-miR-518a-3p,diffuse large B-cell lymphoma,0.8318760395050049,Unconfirmed
hsa-miR-4700-3p,sarcoma,0.8318706154823303,Unconfirmed
hsa-miR-222,large cell neuroendocrine cancer,0.8318578004837036,miR2Disease
hsa-miR-5584-3p,papillary thyroid carcinoma,0.8318572044372559,Unconfirmed
hsa-miR-1288-3p,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-4435,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-450a-3p,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-3909,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-4511,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-342-5p,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-921,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-501-3p,diffuse large B-cell lymphoma,0.8318506479263306,Unconfirmed
hsa-miR-3647-5p,primary central nervous system lymphomas,0.8318496346473694,Unconfirmed
hsa-miR-4509,primary central nervous system lymphomas,0.8318496346473694,Unconfirmed
hsa-miR-3118,primary central nervous system lymphomas,0.8318496346473694,Unconfirmed
hsa-miR-4721,synovial sarcoma,0.8318325877189636,Unconfirmed
hsa-miR-525,synovial sarcoma,0.8318325877189636,Unconfirmed
hsa-miR-8075,synovial sarcoma,0.8318325877189636,Unconfirmed
hsa-miR-4709-3p,synovial sarcoma,0.8318325877189636,Unconfirmed
hsa-miR-4296,synovial sarcoma,0.8318325877189636,Unconfirmed
hsa-miR-431-3p,synovial sarcoma,0.8318325877189636,Unconfirmed
hsa-miR-642a-5p,synovial sarcoma,0.8318325877189636,Unconfirmed
hsa-miR-33,diffuse large B cell lymphoma,0.8318272233009338,miR2Disease
hsa-miR-1909,miR-142-y,0.8318266868591309,Unconfirmed
hsa-miR-551b-3p,castration-resistant prostate cancer,0.8318238258361816,Unconfirmed
hsa-miR-129,Schwannoma tumors,0.8318186402320862,miR2Disease
hsa-miR-6771-3p,sarcoma,0.8318068385124207,Unconfirmed
hsa-miR-6852-5p,synovial sarcoma,0.8317998051643372,Unconfirmed
hsa-miR-493-5p,synovial sarcoma,0.8317998051643372,miR2Disease
hsa-miR-3155b,synovial sarcoma,0.8317998051643372,Unconfirmed
hsa-miR-302f,synovial sarcoma,0.8317998051643372,Unconfirmed
hsa-miR-483-5p,"squamous cell breast carcinoma, acantholytic variant",0.8317852020263672,Unconfirmed
hsa-miR-6890-3p,"squamous cell breast carcinoma, acantholytic variant",0.8317852020263672,Unconfirmed
hsa-miR-139-3p,"squamous cell breast carcinoma, acantholytic variant",0.8317852020263672,Unconfirmed
hsa-miR-510-5p,"squamous cell breast carcinoma, acantholytic variant",0.8317852020263672,Unconfirmed
hsa-miR-6752-3p,"squamous cell breast carcinoma, acantholytic variant",0.8317852020263672,Unconfirmed
hsa-miR-548h,breast cancer brain metastasis,0.8317632675170898,Unconfirmed
hsa-miR-4425,breast cancer brain metastasis,0.8317632675170898,Unconfirmed
hsa-miR-7161-3p,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-1266-5p,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-6849-3p,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-3684,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-92a-3p,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-4443,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-6843-3p,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-4740-5p,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-4475,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-361-5p,synovial sarcoma,0.8317595720291138,Unconfirmed
hsa-miR-3147,miR-675-y,0.8317574262619019,Unconfirmed
hsa-miR-2964a-3p,miR-675-y,0.8317574262619019,Unconfirmed
hsa-miR-5186,miR-675-y,0.8317574262619019,Unconfirmed
hsa-miR-493-5p,"Luminal B,triple negative",0.8317447304725647,miR2Disease
hsa-miR-885-5p,testicular cancer,0.8317371606826782,Unconfirmed
hsa-miR-890,"squamous cell breast carcinoma, acantholytic variant",0.8317368626594543,Unconfirmed
hsa-miR-4775,"squamous cell breast carcinoma, acantholytic variant",0.8317368626594543,Unconfirmed
hsa-miR-485-3p,brain cancer,0.831716001033783,miR2Disease
hsa-miR-1227-3p,brain cancer,0.831716001033783,Unconfirmed
hsa-miR-4687-3p,sarcoma,0.8317073583602905,Unconfirmed
hsa-miR-4783-5p,sarcoma,0.8317073583602905,Unconfirmed
hsa-miR-573,miR-675-y,0.8316998481750488,Unconfirmed
hsa-miR-4507,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-3674,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-16-2-3p,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-5680,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-620,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-3912-5p,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-3181,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-4664-3p,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-7977,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-1-1,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-1974,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-520f-5p,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-181a-2-3p,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-513a-1,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-338-5p,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-570,castration-resistant prostate cancer,0.8316901326179504,Unconfirmed
hsa-miR-340,synovial sarcoma,0.8316813707351685,miR2Disease
hsa-miR-548ay-3p,synovial sarcoma,0.8316813707351685,Unconfirmed
hsa-miR-221-5p,synovial sarcoma,0.8316813707351685,Unconfirmed
hsa-miR-1285-3p,synovial sarcoma,0.8316813707351685,Unconfirmed
hsa-miR-6131,synovial sarcoma,0.8316813707351685,Unconfirmed
hsa-miR-6502-5p,synovial sarcoma,0.8316813707351685,Unconfirmed
hsa-miR-6718-5p,synovial sarcoma,0.8316813707351685,Unconfirmed
hsa-miR-4797-3p,synovial sarcoma,0.8316813707351685,Unconfirmed
hsa-miR-151a-3p,miR-675-y,0.8316550254821777,Unconfirmed
hsa-miR-548ah-3p@,papillary renal cell carcinoma,0.8316174149513245,Unconfirmed
hsa-miR-6858-3p,solid pseudopapillary neoplasm of pancreas,0.8316113352775574,Unconfirmed
hsa-miR-1238-3p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-1245b-3p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-370,castration-resistant prostate cancer,0.8316053152084351,miR2Disease
hsa-miR-3162,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-6846-3p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-3943,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-6133,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-4796-5p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-516,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-24-1-5p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-372-3p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-4418,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-4685-3p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-4707-5p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-4283,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-548p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-6816-3p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-483-3p,castration-resistant prostate cancer,0.8316053152084351,miR2Disease
hsa-miR-6509-3p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-520a-5p,castration-resistant prostate cancer,0.8316053152084351,Unconfirmed
hsa-miR-892c-5p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-3168,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-4425,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-216b-5p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-3960,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-6876-3p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-4730,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-5699,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-27b-3p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-1304,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-548h,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-6716-3p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-371a-5p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-2116-5p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-190b,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-4533,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-124-5p,synovial sarcoma,0.8315907716751099,Unconfirmed
hsa-miR-4652-5p,Leptomeningeal metastasis,0.8315857648849487,Unconfirmed
hsa-miR-362-5p,miR-142-y,0.8315810561180115,Unconfirmed
hsa-miR-1911-5p,solid pseudopapillary neoplasm of pancreas,0.8315578699111938,Unconfirmed
hsa-miR-9-3p,solid pseudopapillary neoplasm of pancreas,0.8315578699111938,miR2Disease
hsa-let-7a-3p,solid pseudopapillary neoplasm of pancreas,0.8315578699111938,Unconfirmed
hsa-miR-2278,solid pseudopapillary neoplasm of pancreas,0.8315578699111938,Unconfirmed
hsa-miR-1298-5p,castration-resistant prostate cancer,0.8315565586090088,Unconfirmed
hsa-miR-4665-3p,castration-resistant prostate cancer,0.8315565586090088,Unconfirmed
hsa-miR-3919,castration-resistant prostate cancer,0.8315565586090088,Unconfirmed
hsa-miR-451,castration-resistant prostate cancer,0.8315565586090088,miR2Disease
hsa-miR-1227-3p,castration-resistant prostate cancer,0.8315565586090088,Unconfirmed
hsa-miR-4790-5p,"squamous cell breast carcinoma, acantholytic variant",0.8315362930297852,Unconfirmed
hsa-miR-1255a,"squamous cell breast carcinoma, acantholytic variant",0.8315362930297852,Unconfirmed
hsa-miR-4742-3p,"squamous cell breast carcinoma, acantholytic variant",0.8315362930297852,Unconfirmed
hsa-miR-548x-3p,"squamous cell breast carcinoma, acantholytic variant",0.8315362930297852,Unconfirmed
hsa-miR-648,"squamous cell breast carcinoma, acantholytic variant",0.8315362930297852,miR2Disease
hsa-miR-18b,"Luminal B,triple negative",0.8315247297286987,miR2Disease
hsa-miR-106a-5p,"Luminal B,triple negative",0.8315247297286987,Unconfirmed
hsa-miR-4445-3p,breast cancer brain metastasis,0.8315147757530212,Unconfirmed
hsa-miR-7,synovial sarcoma,0.8315005302429199,miR2Disease
hsa-miR-26b-3p,synovial sarcoma,0.8315005302429199,Unconfirmed
hsa-miR-513,synovial sarcoma,0.8314886689186096,miR2Disease
hsa-miR-124,synovial sarcoma,0.8314886689186096,miR2Disease
hsa-miR-1236-3p,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-873-5p,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-6730-5p,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-6761-3p,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-2110,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-4697-5p,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-1255b-2-3p,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-132-3p,synovial sarcoma,0.8314886689186096,Unconfirmed
hsa-miR-654-3p,primary central nervous system lymphomas,0.8314738869667053,Unconfirmed
hsa-miR-374a,"squamous cell breast carcinoma, acantholytic variant",0.8314375877380371,Unconfirmed
hsa-miR-3680-3p,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-7-5p,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-195-5p,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-1204,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-3186-3p,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-4321,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-15a-3p,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-559,"squamous cell breast carcinoma, acantholytic variant",0.8314359784126282,Unconfirmed
hsa-miR-216b-3p,"Luminal B,triple negative",0.8314251899719238,Unconfirmed
hsa-miR-6755-5p,miR-675-y,0.831423819065094,Unconfirmed
hsa-miR-656,miR-675-y,0.831423819065094,Unconfirmed
hsa-miR-467,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-3139,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-887-3p,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-6856-5p,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-7849-3p,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-1323,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-203a-3p,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-383,synovial sarcoma,0.831409215927124,miR2Disease
hsa-miR-4754,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-149-5p,synovial sarcoma,0.831409215927124,Unconfirmed
hsa-miR-19a-3p,synovial sarcoma,0.831409215927124,Unconfirmed
