source,destination,score
hsa-miR-424,cervical squamous cell carcinoma,0.8657051920890808
hsa-miR-9*,breast invasive carcinoma,0.8657035827636719
hsa-miR-3180@,diffuse malignant peritoneal mesothelioma,0.865683376789093
hsa-miR-17-3p,colon cancer stage 2,0.8656538128852844
hsa-miR-3155a@,HER2+ positive,0.8656536340713501
hsa-miR-17-3p,kidney renal clear cell carcinoma,0.8656365871429443
hsa-miR-17-3p,tubulovillous adenoma,0.865562915802002
hsa-miR-190,colon cancer stage 2,0.86556077003479
hsa-miR-17-3p,clear cell renal cell carcinoma,0.865545392036438
hsa-miR-188,Burkitt's lymphoma,0.8655270934104919
hsa-miR-134,colon adenocarcinoma,0.865520179271698
hsa-miR-6079,skin cancer,0.8655113577842712
hsa-miR-5688,large cell neuroendocrine cancer,0.8654693961143494
hsa-miR-17-3p,T acute lymphoblastic leukemia,0.8654518127441406
hsa-miR-17-3p,leukemia,0.8654103875160217
hsa-miR-188,pancreatic cancer,0.8654093742370605
hsa-miR-219,intrahepatic cholangiocarcinoma,0.8653486967086792
hsa-miR-17-3p,colonic adenomas,0.865297257900238
hsa-miR-9*,intrahepatic cholangiocarcinoma,0.865295946598053
hsa-miR-17-3p,pancreatic adenocarcinoma,0.8652924299240112
hsa-miR-17-3p,Schwannoma tumors,0.8652890920639038
hsa-miR-8080,esophageal squamous cell carcinomas,0.8652543425559998
hsa-miR-6079,HER3+ negative,0.8652282953262329
hsa-miR-17-3p,H. Pylori positive gastric cancer,0.8652103543281555
hsa-miR-3180@,anaplastic astrocytoma,0.8651904463768005
hsa-miR-221,HER3+ negative,0.8651248812675476
hsa-miR-522-5p,gallbladder carcinoma,0.8651130795478821
hsa-miR-184,meningioma,0.8651026487350464
hsa-miR-548ae-5p@,Luminal,0.8650153875350952
hsa-miR-125b,skin cancer,0.8650049567222595
hsa-miR-182,tubulovillous adenoma,0.8649831414222717
hsa-miR-373*,osteosarcoma,0.8649630546569824
hsa-miR-548ae-5p@,HPV positive,0.8648836612701416
hsa-miR-17-3p,PR negative,0.8648579120635986
hsa-miR-17-3p,T-cell lymphoblastic lymphoma,0.8648528456687927
hsa-miR-9*,tubulovillous adenoma,0.864780604839325
hsa-miR-7515,melanoma,0.8647701144218445
hsa-miR-8058,gallbladder carcinoma,0.8647501468658447
hsa-miR-3180@,colon adenocarcinoma,0.8647324442863464
hsa-miR-5688,diffuse malignant peritoneal mesothelioma,0.8646902441978455
hsa-let-7d,colon adenocarcinoma,0.8646782636642456
hsa-miR-3155a@,meningioma,0.8646115064620972
hsa-miR-548am-5p@,clear cell renal cell carcinoma,0.8645316958427429
hsa-miR-17-3p,kidney renal papillary cell carcinoma,0.8645117878913879
hsa-miR-338,skin cancer,0.8644220232963562
hsa-miR-498-3p,multiple myeloma,0.8643490076065063
hsa-miR-17-3p,ovarian cancer,0.8643306493759155
hsa-miR-424,gallbladder carcinoma,0.8641873002052307
hsa-miR-339,intrahepatic cholangiocarcinoma,0.86416095495224
hsa-miR-29b,Luminal,0.8641507625579834
hsa-miR-339,Luminal,0.8640846610069275
hsa-miR-8080,meningioma,0.8640502095222473
hsa-miR-33,gallbladder carcinoma,0.8640135526657104
hsa-miR-7515,breast invasive carcinoma,0.8639243841171265
hsa-miR-17-3p,diffuse malignant peritoneal mesothelioma,0.863884449005127
hsa-miR-518a-1,intrahepatic cholangiocarcinoma,0.8638710975646973
hsa-miR-3155a@,PR positive,0.8638467788696289
hsa-miR-548ae-5p@,skin cancer,0.8638305068016052
hsa-miR-424,skin cancer,0.8637987375259399
hsa-miR-9*,skin cancer,0.863778829574585
hsa-miR-33,skin cancer,0.863624632358551
hsa-miR-17-3p,epithelial ovarian cancer,0.8635653257369995
hsa-miR-522-5p,lung adenocarcinoma,0.8635606169700623
hsa-miR-17-3p,esophageal squamous cell carcinomas,0.8635464906692505
hsa-miR-520g-3p@,Luminal,0.8634076714515686
hsa-miR-17-3p,HER2+ positive,0.8633804321289062
hsa-miR-29b,anaplastic astrocytoma,0.8633736371994019
hsa-miR-5688,colon adenocarcinoma,0.8633604645729065
hsa-miR-7852-3p,tonsil cancer,0.8633539080619812
hsa-miR-29b,gallbladder carcinoma,0.8633499145507812
hsa-miR-126*,uterine corpus endometrial carcinoma,0.8633286356925964
hsa-miR-191,HPV negative,0.863145112991333
hsa-miR-134,HPV positive,0.8629599809646606
hsa-miR-148,multiple myeloma,0.862845242023468
hsa-miR-142-3p,HPV negative,0.8628252744674683
hsa-miR-188,tubulovillous adenoma,0.8627546429634094
hsa-miR-184,HPV positive,0.8627283573150635
hsa-miR-520g-3p@,gallbladder carcinoma,0.8626031875610352
hsa-let7i,HER3+ negative,0.8625633716583252
hsa-miR-95,uterine corpus endometrial carcinoma,0.8625114560127258
hsa-miR-6079,brainstem gliomas,0.8624821305274963
hsa-miR-548ad-5p,glioblastoma multiforme,0.8624446988105774
hsa-miR-184,skin cancer,0.8623596429824829
hsa-miR-129,skin cancer,0.8622924089431763
hsa-miR-29b,tonsil cancer,0.8620911240577698
hsa-miR-135b,lymphoma,0.8619588017463684
hsa-miR-335,pancreatic ductal adenocarcinoma,0.8619502186775208
hsa-miR-520g-3p@,HER3+ negative,0.8619218468666077
hsa-miR-335,Splenic lymphoma,0.8618742227554321
hsa-miR-5688,intrahepatic cholangiocarcinoma,0.8618451952934265
hsa-miR-188,HPV positive,0.8616795539855957
hsa-miR-101,brainstem gliomas,0.861560046672821
hsa-let-7c,pancreatic cancer,0.861393928527832
hsa-miR-5688,HPV positive,0.8612229824066162
hsa-let-7b,colon cancer stage 2,0.8611227869987488
hsa-miR-7852-3p,Burkitt Lymphoma,0.8609959483146667
hsa-miR-99a,diffuse malignant peritoneal mesothelioma,0.8609843254089355
hsa-miR-548ah-3p@,HPV positive,0.8609752655029297
hsa-miR-28,osteosarcoma,0.8608757853507996
hsa-miR-219,T cell leukemia,0.8608713746070862
hsa-miR-125b,pancreatic cancer,0.8608638048171997
hsa-miR-522-5p,glioblastoma multiforme,0.8608226180076599
hsa-miR-221,HER2+,0.8607712388038635
hsa-miR-335,Barrett's carcinogenesis,0.8607533574104309
hsa-miR-181b,glioma,0.8607432842254639
hsa-miR-191,esophageal squamous cell carcinomas,0.860714316368103
hsa-miR-548am-5p@,brainstem gliomas,0.8607091307640076
hsa-miR-6070,ER positive,0.8607010245323181
hsa-miR-219,nasopharyngeal cancer,0.8606955409049988
hsa-miR-199a-3p/hsa-miR-199b-3p,B cell lymphoma of MALT type,0.8606821298599243
hsa-miR-6719-3p,osteosarcoma,0.8606743216514587
hsa-miR-7515,B acute lymphoblastic leukemia,0.8606654405593872
hsa-miR-6070,Solid-pseudopapillary neoplasm of pancreas,0.8606467843055725
hsa-miR-6079,HER2+,0.8606172800064087
hsa-miR-142-3p,PR positive,0.8605054616928101
hsa-miR-153,combined hepatocellular cholangiocarcinoma,0.8604713678359985
hsa-let-7b,clear cell renal cell carcinoma,0.860464334487915
hsa-let-7b,gastrointestinal stromal tumor,0.8603696823120117
hsa-let-7c,diffuse large B cell lymphoma,0.8603589534759521
hsa-miR-219,HPV negative,0.860329806804657
hsa-miR-208,follicular cleaved lymphoma,0.8603233098983765
hsa-miR-335,non-small cell lung adenocarcinoma,0.8603161573410034
hsa-miR-7852-3p,combined hepatocellular cholangiocarcinoma,0.8603097200393677
hsa-miR-125b,HER2+,0.860295832157135
hsa-miR-142-3p,plasma cell leukemia,0.8602109551429749
hsa-miR-29c,T cell leukemia,0.8601894378662109
hsa-miR-17-3p,HER3+ negative,0.860188901424408
hsa-miR-191,gastric cancer,0.8601842522621155
hsa-miR-28,biliary tract cancer,0.8601041436195374
hsa-miR-9*,prostate adenocarcinoma,0.8601029515266418
hsa-miR-222,gastrointestinal stromal tumor,0.8600711226463318
hsa-miR-206,meningioma,0.8600443601608276
hsa-miR-548ad-5p,Luminal,0.8599922060966492
hsa-miR-6719-3p,malignant pleural mesothelioma,0.8599897027015686
hsa-miR-548aj-5p@,plasma cell leukemia,0.8599603772163391
hsa-let-7d,gastrointestinal stromal tumor,0.8599517941474915
hsa-miR-148,osteosarcoma,0.8599377274513245
hsa-miR-548ad-5p,tubulovillous adenoma,0.8598840832710266
hsa-miR-189,HPV negative,0.8598284125328064
hsa-miR-8058,follicular cleaved lymphoma,0.8598195314407349
hsa-miR-6079,Luminal,0.8598136901855469
hsa-miR-190,glioblastoma multiforme,0.8597418069839478
hsa-miR-338,follicular cleaved lymphoma,0.8597293496131897
hsa-miR-522-5p,diffuse malignant peritoneal mesothelioma,0.8597276210784912
hsa-miR-30b,gastrointestinal stromal tumor,0.8597256541252136
hsa-miR-335,kidney chromophobe cancer,0.8596882820129395
hsa-miR-206,ovarian cancer,0.8596518039703369
hsa-miR-33,glioblastoma multiforme,0.8596433401107788
hsa-miR-95,pancreatic cancer,0.8596214056015015
hsa-miR-33,plasma cell leukemia,0.8595175743103027
hsa-let-7b,HER2+,0.8595084547996521
hsa-let-7c,HER2+,0.8594452142715454
hsa-miR-8058,HER2+,0.8594048619270325
hsa-miR-9*,combined hepatocellular cholangiocarcinoma,0.8593550324440002
hsa-miR-6070,non-small cell lung adenocarcinoma,0.8593040108680725
hsa-miR-28,Burkitt's lymphoma,0.8592876195907593
hsa-miR-151a-5p@,combined hepatocellular cholangiocarcinoma,0.8592752814292908
hsa-miR-182,diffuse malignant peritoneal mesothelioma,0.8592696785926819
hsa-miR-95,HPV negative,0.8592466115951538
hsa-miR-181b,non-small cell lung adenocarcinoma,0.8592291474342346
hsa-miR-342,large cell carcinoma,0.859215259552002
hsa-miR-151a-5p@,pancreatic cancer,0.8591570854187012
hsa-miR-548ae-5p@,diffuse malignant peritoneal mesothelioma,0.8590193390846252
hsa-miR-548aj-5p@,colorectal adenoma,0.8589772582054138
hsa-miR-208,HER2+,0.8589558005332947
hsa-miR-199a-3p/hsa-miR-199b-3p,plasma cell leukemia,0.8589411973953247
hsa-miR-29c,follicular cleaved lymphoma,0.858923077583313
hsa-miR-424,myeloma,0.8588658571243286
hsa-miR-548aj-5p@,head and neck cancer,0.8588510751724243
hsa-miR-142-3p,oropharyngeal squamous cell carcinoma,0.8588429093360901
hsa-miR-338,gastrointestinal stromal tumor,0.8588281273841858
hsa-miR-6719-3p,bladder cancer,0.8588044047355652
hsa-miR-208,gallbladder carcinoma,0.8588002324104309
hsa-miR-339,glioblastoma multiforme,0.8587433099746704
hsa-miR-191,Luminal,0.8587007522583008
hsa-miR-148,colorectal adenoma,0.8586957454681396
hsa-miR-134,hepatoblastoma,0.8586488962173462
hsa-miR-424,follicular cleaved lymphoma,0.8586431741714478
hsa-miR-190,diffuse malignant peritoneal mesothelioma,0.8586397171020508
hsa-miR-548aj-5p@,wilms tumor,0.8586044311523438
hsa-miR-190,diffuse large B cell lymphoma,0.8585972189903259
hsa-miR-335,epithelial ovarian cancer,0.8585952520370483
hsa-miR-6070,uterus cancer,0.8585889339447021
hsa-miR-134,retinoblastoma,0.8585601449012756
hsa-miR-137,HPV negative,0.8583869338035583
hsa-miR-134,clear cell ovarian carcinoma,0.8583739399909973
hsa-miR-182,gastrointestinal stromal tumor,0.8583735823631287
hsa-miR-206,Barrett's carcinogenesis,0.8583599328994751
hsa-miR-335,wilms tumor,0.8583487272262573
hsa-miR-6719-3p,ovarian cancer,0.8583474159240723
hsa-miR-801_v10.1,Splenic lymphoma,0.8583266139030457
hsa-miR-182,HER2+,0.8583251237869263
hsa-miR-548ae-5p@,H. Pylori positive gastric cancer,0.8582586646080017
hsa-miR-33,follicular cleaved lymphoma,0.8582557439804077
hsa-miR-548ae-5p@,gastrointestinal stromal tumor,0.8582162261009216
hsa-miR-101,skin cancer,0.8581889271736145
hsa-miR-801_v10.1,Hodgkin lymphoma,0.8581855893135071
hsa-miR-142-3p,breast cancer,0.8581681847572327
hsa-miR-33,liver cancer,0.8581664562225342
hsa-miR-16,HPV negative,0.8581418991088867
hsa-miR-28,glioma,0.858128547668457
hsa-miR-548aj-5p@,Barrett's carcinogenesis,0.8580816388130188
hsa-miR-101,HER3+ negative,0.8580572605133057
hsa-miR-33,H. Pylori positive gastric cancer,0.8580455780029297
hsa-miR-520g-3p@,glioblastoma multiforme,0.8580055832862854
hsa-miR-522-5p,colonic adenomas,0.8580026030540466
hsa-miR-199a-3p/hsa-miR-199b-3p,lymphoma,0.8579605221748352
hsa-miR-548ae-5p@,HER2+,0.857921838760376
hsa-miR-148,large cell neuroendocrine cancer,0.8579119443893433
hsa-miR-548aj-5p@,B cell lymphoma of MALT type,0.8579002022743225
hsa-miR-126*,chronic myeloid leukemia,0.8578746318817139
hsa-miR-199a-3p/hsa-miR-199b-3p,Wilms tumor,0.8578543066978455
hsa-let-7c,chronic myeloid leukemia,0.8578210473060608
hsa-miR-548aj-5p@,melanoma,0.8578188419342041
hsa-miR-342,myeloma,0.8578009009361267
hsa-miR-206,Gastric lymphoma,0.8577810525894165
hsa-miR-6070,osteosarcoma,0.8577531576156616
hsa-miR-522-5p,skin cancer,0.8577202558517456
hsa-miR-6719-3p,H. Pylori positive gastric cancer,0.8576710820198059
hsa-miR-33,colon cancer stage 2,0.8575866222381592
hsa-miR-339,myeloma,0.8575728535652161
hsa-miR-30b,glioblastoma multiforme,0.8575700521469116
hsa-miR-219,esophageal squamous cell carcinomas,0.8575659394264221
hsa-miR-548aj-5p@,Splenic lymphoma,0.857416033744812
hsa-miR-182,chronic lymphocytic leukemia,0.8573834300041199
hsa-miR-199a-3p/hsa-miR-199b-3p,endometrial cancer,0.8573750257492065
hsa-miR-190,cholangiocellular carcinoma,0.8573641180992126
hsa-miR-219,Wilms tumor,0.8573547005653381
hsa-miR-181b,lymphoma,0.8573367595672607
hsa-miR-28,gallbladder carcinoma,0.8573311567306519
hsa-miR-335,glioblastoma multiforme,0.8573089838027954
hsa-miR-199a-3p/hsa-miR-199b-3p,kidney chromophobe cancer,0.8572981357574463
hsa-miR-16,oropharyngeal squamous cell carcinoma,0.8572515845298767
hsa-miR-548aj-5p@,diffuse large B cell lymphoma,0.8572442531585693
hsa-miR-801_v10.1,Burkitt Lymphoma,0.8572252988815308
hsa-miR-424,chronic lymphocytic leukemia,0.8571922183036804
hsa-miR-182,familial ovarian cancer,0.8571775555610657
hsa-miR-219,lung squamous cell carcinoma,0.8571507930755615
hsa-miR-33,Luminal,0.8571491241455078
hsa-let-7c,Luminal B,0.8571450710296631
hsa-miR-7515,plasma cell leukemia,0.8571364283561707
hsa-miR-522-5p,liver cancer,0.8570950031280518
hsa-miR-199a-3p/hsa-miR-199b-3p,Barrett's carcinogenesis,0.8570268750190735
hsa-miR-548ae-5p@,familial ovarian cancer,0.8570190668106079
hsa-miR-28,diffuse large B cell lymphoma,0.8570013642311096
hsa-miR-33,Schwannoma tumors,0.8569932579994202
hsa-miR-9*,gallbladder carcinoma,0.8569915890693665
hsa-miR-6070,diffuse malignant peritoneal mesothelioma,0.8569862246513367
hsa-miR-188,Burkitt Lymphoma,0.8569518327713013
hsa-miR-518a-1,gastrointestinal stromal tumor,0.8569367527961731
hsa-miR-6070,medullary thyroid cancer,0.8569211959838867
hsa-miR-342,breast invasive carcinoma,0.8569120168685913
hsa-miR-182,tonsil cancer,0.8568414449691772
hsa-miR-199a-3p/hsa-miR-199b-3p,melanoma,0.8568360209465027
hsa-miR-520g-3p@,myeloma,0.8568300008773804
hsa-let-7d,pancreatic cancer,0.8568277955055237
hsa-miR-190,familial ovarian cancer,0.856826901435852
hsa-miR-548ae-5p@,papillary renal cell carcinoma,0.8567427396774292
hsa-miR-208,esophageal carcinoma,0.8566640019416809
hsa-miR-29b,breast invasive carcinoma,0.8566298484802246
hsa-miR-17-3p,Solid-pseudopapillary neoplasm of pancreas,0.8566067814826965
hsa-miR-198,glioblastoma multiforme,0.8565973043441772
hsa-miR-8058,brainstem gliomas,0.8565912246704102
hsa-miR-199a-3p/hsa-miR-199b-3p,gallbladder carcinoma,0.8565154075622559
hsa-miR-6070,colorectal adenoma,0.8564950227737427
hsa-miR-424,tonsil cancer,0.8564941883087158
hsa-miR-342,chronic lymphocytic leukemia,0.8564870357513428
hsa-miR-522-5p,Luminal B,0.8564853072166443
hsa-miR-335,T acute lymphoblastic leukemia,0.8564392328262329
hsa-miR-199a-3p/hsa-miR-199b-3p,invasive ductal carcinoma,0.8564280867576599
hsa-miR-219,follicular cleaved lymphoma,0.8564115166664124
hsa-miR-182,chronic myeloid leukemia,0.856384813785553
hsa-miR-548ah-3p@,hepatocellular carcinoma,0.8563098907470703
hsa-miR-199a-3p/hsa-miR-199b-3p,chronic myeloid leukemia,0.8563024997711182
hsa-miR-7515,gastrointestinal stromal tumor,0.8563005328178406
hsa-miR-199a-3p/hsa-miR-199b-3p,pancreatic adenocarcinoma,0.8562657833099365
hsa-miR-342,clear cell renal cell carcinoma,0.8562296032905579
hsa-miR-199a-3p/hsa-miR-199b-3p,cholangiocellular carcinoma,0.8562283515930176
hsa-miR-190,esophageal carcinoma,0.8562091588973999
hsa-miR-335,gastrointestinal stromal tumor,0.8561865091323853
hsa-miR-5688,diffuse large B cell lymphoma,0.8561824560165405
hsa-miR-6070,renal cell carcinoma,0.8561531901359558
hsa-miR-335,liver cancer,0.8561499118804932
hsa-miR-101,small intestinal neuroendocrine tumor,0.8561329245567322
hsa-miR-6070,gastric cancer,0.8561310768127441
hsa-miR-219,hepatocellular carcinoma,0.8561066389083862
hsa-miR-7515,myeloma,0.8560832142829895
hsa-let-7d,Luminal A,0.8560709953308105
hsa-miR-188,gastrointestinal stromal tumor,0.8560541272163391
hsa-miR-30b,melanoma,0.856031060218811
hsa-miR-342,papillary renal cell carcinoma,0.856002688407898
hsa-miR-548ad-5p,liver cancer,0.8559848666191101
hsa-miR-199a-3p/hsa-miR-199b-3p,breast invasive carcinoma,0.8559489846229553
hsa-miR-7852-3p,Luminal B,0.8559479117393494
hsa-miR-29b,clear cell renal cell carcinoma,0.8559463620185852
hsa-miR-199a-3p/hsa-miR-199b-3p,colon cancer stage 2,0.8559368252754211
hsa-miR-518a-1,Luminal,0.8559317588806152
hsa-miR-520g-3p@,colon cancer stage 2,0.8559289574623108
hsa-miR-518a-1,Schwannoma tumors,0.8559204936027527
hsa-miR-199a-3p/hsa-miR-199b-3p,medullary thyroid cancer,0.8559072017669678
hsa-miR-7852-3p,chordoma,0.8558854460716248
hsa-miR-21,gastrointestinal stromal tumor,0.855846643447876
hsa-miR-338,thyroid cancer,0.855833888053894
hsa-miR-5688,combined hepatocellular cholangiocarcinoma,0.8557776212692261
hsa-miR-6079,gastrointestinal stromal tumor,0.8557659387588501
hsa-let-7c,gastrointestinal stromal tumor,0.8557643890380859
hsa-miR-335,Duke C,0.8557247519493103
hsa-miR-199a-3p/hsa-miR-199b-3p,large cell neuroendocrine cancer,0.8556836843490601
hsa-miR-548ah-3p@,esophageal cancer,0.8556620478630066
hsa-miR-182,chordoma,0.8556405901908875
hsa-miR-125b,diffuse large B cell lymphoma,0.8556389212608337
hsa-miR-188,myeloma,0.8556367754936218
hsa-miR-219,breast invasive carcinoma,0.8556094169616699
hsa-miR-339,skin cancer,0.8556023836135864
hsa-miR-99a,gastrointestinal stromal tumor,0.8555606603622437
hsa-miR-189,gastric cancer,0.8555431962013245
hsa-miR-182,small intestinal neuroendocrine tumor,0.8554766178131104
hsa-miR-198,osteosarcoma,0.8554738163948059
hsa-miR-6070,colon cancer stage 2,0.855473518371582
hsa-miR-219,skin cancer,0.8554585576057434
hsa-miR-16,osteosarcoma,0.8554573655128479
hsa-miR-801_v10.1,colon adenocarcinoma,0.8554313778877258
hsa-miR-7852-3p,pancreatic cancer cell line,0.8554287552833557
hsa-miR-189,Barrett's carcinogenesis,0.8554030060768127
hsa-miR-219,medullary thyroid cancer,0.8554016947746277
hsa-miR-188,cholangiocellular carcinoma,0.8553851246833801
hsa-miR-6070,melanoma,0.8553717136383057
hsa-miR-6070,oral squamous cell carcinoma,0.8553398847579956
hsa-miR-219,colon cancer stage 2,0.8553242683410645
hsa-miR-17-3p,Burkitt Lymphoma,0.855288565158844
hsa-miR-153,B acute lymphoblastic leukemia,0.8552552461624146
hsa-miR-219,pancreatic adenocarcinoma,0.8552241325378418
hsa-miR-125b,gastrointestinal stromal tumor,0.8552160263061523
hsa-miR-219,small intestinal neuroendocrine tumor,0.8552150130271912
hsa-miR-151a-5p@,HER3+ negative,0.8552026152610779
hsa-miR-8080,Burkitt Lymphoma,0.8551710247993469
hsa-miR-6070,clear cell renal cell carcinoma,0.8551402688026428
hsa-miR-16,Wilms tumor,0.8551280498504639
hsa-miR-199a-3p/hsa-miR-199b-3p,Duke C,0.8551180362701416
hsa-miR-33,small intestinal neuroendocrine tumor,0.8550998568534851
hsa-miR-9*,pancreatic cancer cell line,0.8550843000411987
hsa-miR-3155a@,non-small cell lung adenocarcinoma,0.8550816178321838
hsa-miR-190,pancreatic cancer cell line,0.8550781011581421
hsa-miR-548am-5p@,tonsil cancer,0.8550556302070618
hsa-miR-8080,Barrett's carcinogenesis,0.8550280332565308
hsa-miR-6070,hepatoblastoma,0.8549885153770447
hsa-miR-184,gallbladder carcinoma,0.8549407720565796
hsa-miR-5688,follicular cleaved lymphoma,0.8549360036849976
hsa-miR-101,liver cancer,0.8549224734306335
hsa-miR-182,pancreatic cancer cell line,0.8548926115036011
hsa-miR-6070,Schwannoma tumors,0.8548673987388611
hsa-miR-3180@,gallbladder carcinoma,0.8548195958137512
hsa-miR-342,esophageal carcinoma,0.8547601103782654
hsa-miR-7515,Luminal,0.8547345995903015
hsa-miR-29b,Luminal B,0.8546282649040222
hsa-miR-3180@,skin cancer,0.8546224236488342
hsa-miR-129,esophageal carcinoma,0.8546181917190552
hsa-miR-134,lung squamous cell carcinoma,0.8546114563941956
hsa-miR-9*,thyroid cancer,0.8546076416969299
hsa-let7i,pancreatic adenocarcinoma,0.8546041250228882
hsa-miR-518a-1,esophageal carcinoma,0.8545791506767273
hsa-miR-188,B acute lymphoblastic leukemia,0.8545262217521667
hsa-miR-33,prostate adenocarcinoma,0.8545156717300415
hsa-miR-548ap-3p@,meningioma,0.8544341325759888
hsa-miR-190,thyroid cancer,0.8544278740882874
hsa-miR-16,colon adenocarcinoma,0.8544005751609802
hsa-miR-548ap-3p@,medullary thyroid cancer,0.854396641254425
hsa-miR-16,meningioma,0.8543898463249207
hsa-miR-6070,HER2+ positive,0.8543835878372192
hsa-miR-518a-1,pancreatic adenocarcinoma,0.8543336391448975
hsa-miR-33,thyroid cancer,0.8543263077735901
hsa-miR-7515,gallbladder carcinoma,0.8542933464050293
hsa-miR-522-5p,H. Pylori positive gastric cancer,0.8542925119400024
hsa-miR-6070,Luminal A,0.8542898893356323
hsa-miR-188,Luminal,0.854284405708313
hsa-let-7d,Basal-like,0.8542821407318115
hsa-miR-21,papillary renal cell carcinoma,0.8542657494544983
hsa-miR-371,Basal-like,0.8542195558547974
hsa-miR-335,colon adenocarcinoma,0.8542031645774841
hsa-miR-522-5p,B acute lymphoblastic leukemia,0.8541309237480164
hsa-miR-7515,skin cancer,0.8540956377983093
hsa-miR-7515,pancreatic adenocarcinoma,0.8540907502174377
hsa-miR-134,Duke A,0.8540722727775574
hsa-miR-8058,cholangiocellular carcinoma,0.8540353178977966
hsa-miR-3180@,esophageal carcinoma,0.8540005087852478
hsa-miR-99a,papillary renal cell carcinoma,0.8539771437644958
hsa-miR-801_v10.1,glioblastoma multiforme,0.8539722561836243
hsa-miR-7515,HER3+ negative,0.8539608120918274
hsa-miR-17-3p,myeloma,0.8539606332778931
hsa-miR-199a-3p/hsa-miR-199b-3p,skin cancer,0.853908121585846
hsa-miR-424,diffuse large B cell lymphoma,0.8538643717765808
hsa-miR-6070,gallbladder carcinoma,0.8538525104522705
hsa-miR-188,gallbladder carcinoma,0.8538422584533691
hsa-miR-342,prostate adenocarcinoma,0.8538214564323425
hsa-miR-801_v10.1,non-small cell lung adenocarcinoma,0.8537806272506714
hsa-miR-184,small intestinal neuroendocrine tumor,0.8537694215774536
hsa-miR-548ap-3p@,gastric cancer,0.8537495136260986
hsa-miR-17-3p,chronic lymphocytic leukemia,0.8537404537200928
hsa-miR-134,uterus cancer,0.8537402749061584
hsa-miR-801_v10.1,oropharyngeal squamous cell carcinoma,0.8537377119064331
hsa-miR-5688,tubulovillous adenoma,0.8536955714225769
hsa-miR-125b,papillary renal cell carcinoma,0.8536295294761658
hsa-miR-342,pancreatic cancer cell line,0.8536196351051331
hsa-miR-339,prostate adenocarcinoma,0.853588342666626
hsa-miR-134,colon cancer stage 2,0.853570282459259
hsa-miR-29b,prostate adenocarcinoma,0.8535341024398804
hsa-miR-3155a@,osteosarcoma,0.8534922003746033
hsa-miR-801_v10.1,follicular cleaved lymphoma,0.8534515500068665
hsa-miR-801_v10.1,HPV negative,0.8534383773803711
hsa-miR-339,B acute lymphoblastic leukemia,0.8533831834793091
hsa-miR-9*,gastrointestinal stromal tumor,0.8533210754394531
hsa-miR-101,Basal-like,0.8533179759979248
hsa-miR-520g-3p@,brainstem gliomas,0.8533151149749756
hsa-miR-7852-3p,chronic lymphocytic leukemia,0.8532583117485046
hsa-miR-198,ovarian cancer,0.8530749678611755
hsa-miR-16,ovarian cancer,0.853058397769928
hsa-miR-548ah-3p@,Luminal B,0.8530410528182983
hsa-miR-5688,pancreatic adenocarcinoma,0.852979302406311
hsa-miR-16,glioblastoma multiforme,0.8529329299926758
hsa-let-7c,Luminal A,0.8529327511787415
hsa-miR-134,clear cell renal cell carcinoma,0.8529291152954102
hsa-miR-5688,Luminal B,0.8528890609741211
hsa-miR-30b,Luminal A,0.8528625965118408
hsa-miR-520g-3p@,B acute lymphoblastic leukemia,0.8528103232383728
hsa-miR-30b,Basal-like,0.8527538776397705
hsa-miR-5688,tonsil cancer,0.8527401685714722
hsa-miR-99a,Luminal A,0.852699339389801
hsa-miR-134,thyroid cancer,0.8526657819747925
hsa-miR-134,cholangiocellular carcinoma,0.852618396282196
hsa-miR-17-3p,Luminal,0.8525955080986023
hsa-miR-125b,Luminal A,0.8525562882423401
hsa-miR-548ah-3p@,pancreatic adenocarcinoma,0.8525490760803223
hsa-miR-8080,wilms tumor,0.8525412678718567
hsa-miR-200b,colon adenocarcinoma,0.8525101542472839
hsa-miR-137,tubulovillous adenoma,0.8524258732795715
hsa-miR-424,PR negative,0.8523728847503662
hsa-miR-137,T cell leukemia,0.8522902727127075
hsa-miR-198,hepatocellular carcinoma,0.8522621393203735
hsa-miR-9*,Schwannoma tumors,0.8522409200668335
hsa-miR-182,papillary renal cell carcinoma,0.8521906733512878
hsa-miR-17-3p,gallbladder carcinoma,0.8521488904953003
hsa-miR-33,T-cell lymphoblastic lymphoma,0.8521381616592407
hsa-miR-548ad-5p,HER2+,0.8521338105201721
hsa-miR-8080,colon adenocarcinoma,0.8521236181259155
hsa-miR-188,brainstem gliomas,0.8520974516868591
hsa-miR-7515,prostate adenocarcinoma,0.8520641922950745
hsa-miR-548ap-3p@,hepatoblastoma,0.8520331382751465
hsa-miR-137,follicular cleaved lymphoma,0.8520007133483887
hsa-miR-338,large cell neuroendocrine cancer,0.8519915342330933
hsa-miR-33,chronic lymphocytic leukemia,0.851978600025177
hsa-miR-125b,Luminal B,0.851961612701416
hsa-miR-126*,HER2+,0.8519138097763062
hsa-miR-8080,malignant pleural mesothelioma,0.8518982529640198
hsa-miR-7515,thyroid cancer,0.8518722057342529
hsa-miR-16,small intestinal neuroendocrine tumor,0.8518592119216919
hsa-miR-548ap-3p@,gastrointestinal stromal tumor,0.8518269658088684
hsa-miR-219,cervical squamous cell carcinoma,0.8517964482307434
hsa-miR-198,colon cancer stage 2,0.8517524003982544
hsa-miR-33,familial ovarian cancer,0.851746678352356
hsa-miR-9*,papillary renal cell carcinoma,0.8517172932624817
